"site","species","latitude","longitude","month","monthnum","year","precipitation"
"HK","WL",51.883832,11.32081,"apr","04","1895",26
"ZR","ES",51.434345,11.532753,"apr","04","1895",25
"ZR","WL",51.434345,11.532753,"apr","04","1895",25
"ZR","TE",51.425929,11.519468,"apr","04","1895",29
"ZR","HB",51.425929,11.519468,"apr","04","1895",29
"GW","TE",51.190417,11.750763,"apr","04","1895",32
"GW","ES",51.190417,11.750763,"apr","04","1895",32
"GW","HB",51.190417,11.750763,"apr","04","1895",32
"GW","WL",51.190417,11.750763,"apr","04","1895",32
"HA","ES",51.500328,11.926774,"apr","04","1895",18
"HA","TE",51.487351,11.867109,"apr","04","1895",19
"HA","WL",51.487351,11.867109,"apr","04","1895",19
"HA","HB",51.500328,11.926774,"apr","04","1895",18
"HA","SA",51.491306,11.891522,"apr","04","1895",19
"RH","WL",51.599195,10.009212,"apr","04","1896",68
"RH","ES",51.591288,10.007933,"apr","04","1896",77
"RH","SA",51.591288,10.007933,"apr","04","1896",77
"HR","TE",51.594201,10.078726,"apr","04","1896",74
"HR","HB",51.594201,10.078726,"apr","04","1896",74
"KB","SA",51.541803,9.80909,"apr","04","1896",66
"KB","ES",51.541803,9.80909,"apr","04","1896",66
"KB","HB",51.541803,9.80909,"apr","04","1896",66
"LB","TE",51.978579,10.435671,"apr","04","1896",82
"LB","SA",51.979376,10.430706,"apr","04","1896",82
"LB","ES",51.979376,10.430706,"apr","04","1896",82
"LB","HB",52.021368,10.416407,"apr","04","1896",71
"HL","HB",51.404239,10.655329,"apr","04","1896",68
"HL","TE",51.404239,10.655329,"apr","04","1896",68
"HL","SA",51.404239,10.655329,"apr","04","1896",68
"HL","ES",51.404239,10.655329,"apr","04","1896",68
"HK","ES",51.883832,11.32081,"apr","04","1896",60
"HK","TE",51.883832,11.32081,"apr","04","1896",60
"HK","SA",51.883832,11.32081,"apr","04","1896",60
"HK","HB",51.883832,11.32081,"apr","04","1896",60
"HK","WL",51.883832,11.32081,"apr","04","1896",60
"ZR","ES",51.434345,11.532753,"apr","04","1896",56
"ZR","WL",51.434345,11.532753,"apr","04","1896",56
"ZR","TE",51.425929,11.519468,"apr","04","1896",57
"ZR","HB",51.425929,11.519468,"apr","04","1896",57
"GW","TE",51.190417,11.750763,"apr","04","1896",79
"GW","ES",51.190417,11.750763,"apr","04","1896",79
"GW","HB",51.190417,11.750763,"apr","04","1896",79
"GW","WL",51.190417,11.750763,"apr","04","1896",79
"HA","ES",51.500328,11.926774,"apr","04","1896",54
"HA","TE",51.487351,11.867109,"apr","04","1896",55
"HA","WL",51.487351,11.867109,"apr","04","1896",55
"HA","HB",51.500328,11.926774,"apr","04","1896",54
"HA","SA",51.491306,11.891522,"apr","04","1896",55
"RH","WL",51.599195,10.009212,"apr","04","1897",64
"RH","ES",51.591288,10.007933,"apr","04","1897",74
"RH","SA",51.591288,10.007933,"apr","04","1897",74
"HR","TE",51.594201,10.078726,"apr","04","1897",66
"HR","HB",51.594201,10.078726,"apr","04","1897",66
"KB","SA",51.541803,9.80909,"apr","04","1897",68
"KB","ES",51.541803,9.80909,"apr","04","1897",68
"KB","HB",51.541803,9.80909,"apr","04","1897",68
"LB","TE",51.978579,10.435671,"apr","04","1897",70
"LB","SA",51.979376,10.430706,"apr","04","1897",73
"LB","ES",51.979376,10.430706,"apr","04","1897",73
"LB","HB",52.021368,10.416407,"apr","04","1897",79
"HL","HB",51.404239,10.655329,"apr","04","1897",75
"HL","TE",51.404239,10.655329,"apr","04","1897",75
"HL","SA",51.404239,10.655329,"apr","04","1897",75
"HL","ES",51.404239,10.655329,"apr","04","1897",75
"HK","ES",51.883832,11.32081,"apr","04","1897",48
"HK","TE",51.883832,11.32081,"apr","04","1897",48
"HK","SA",51.883832,11.32081,"apr","04","1897",48
"HK","HB",51.883832,11.32081,"apr","04","1897",48
"HK","WL",51.883832,11.32081,"apr","04","1897",48
"ZR","ES",51.434345,11.532753,"apr","04","1897",39
"ZR","WL",51.434345,11.532753,"apr","04","1897",39
"ZR","TE",51.425929,11.519468,"apr","04","1897",40
"ZR","HB",51.425929,11.519468,"apr","04","1897",40
"GW","TE",51.190417,11.750763,"apr","04","1897",37
"GW","ES",51.190417,11.750763,"apr","04","1897",37
"GW","HB",51.190417,11.750763,"apr","04","1897",37
"GW","WL",51.190417,11.750763,"apr","04","1897",37
"HA","ES",51.500328,11.926774,"apr","04","1897",27
"HA","TE",51.487351,11.867109,"apr","04","1897",29
"HA","WL",51.487351,11.867109,"apr","04","1897",29
"HA","HB",51.500328,11.926774,"apr","04","1897",27
"HA","SA",51.491306,11.891522,"apr","04","1897",29
"RH","WL",51.599195,10.009212,"apr","04","1898",41
"RH","ES",51.591288,10.007933,"apr","04","1898",50
"RH","SA",51.591288,10.007933,"apr","04","1898",50
"HR","TE",51.594201,10.078726,"apr","04","1898",39
"HR","HB",51.594201,10.078726,"apr","04","1898",39
"KB","SA",51.541803,9.80909,"apr","04","1898",48
"KB","ES",51.541803,9.80909,"apr","04","1898",48
"KB","HB",51.541803,9.80909,"apr","04","1898",48
"LB","TE",51.978579,10.435671,"apr","04","1898",55
"LB","SA",51.979376,10.430706,"apr","04","1898",54
"LB","ES",51.979376,10.430706,"apr","04","1898",54
"LB","HB",52.021368,10.416407,"apr","04","1898",44
"HL","HB",51.404239,10.655329,"apr","04","1898",68
"HL","TE",51.404239,10.655329,"apr","04","1898",68
"HL","SA",51.404239,10.655329,"apr","04","1898",68
"HL","ES",51.404239,10.655329,"apr","04","1898",68
"HK","ES",51.883832,11.32081,"apr","04","1898",65
"HK","TE",51.883832,11.32081,"apr","04","1898",65
"HK","SA",51.883832,11.32081,"apr","04","1898",65
"HK","HB",51.883832,11.32081,"apr","04","1898",65
"HK","WL",51.883832,11.32081,"apr","04","1898",65
"ZR","ES",51.434345,11.532753,"apr","04","1898",61
"ZR","WL",51.434345,11.532753,"apr","04","1898",61
"ZR","TE",51.425929,11.519468,"apr","04","1898",63
"ZR","HB",51.425929,11.519468,"apr","04","1898",63
"GW","TE",51.190417,11.750763,"apr","04","1898",69
"GW","ES",51.190417,11.750763,"apr","04","1898",69
"GW","HB",51.190417,11.750763,"apr","04","1898",69
"GW","WL",51.190417,11.750763,"apr","04","1898",69
"HA","ES",51.500328,11.926774,"apr","04","1898",60
"HA","TE",51.487351,11.867109,"apr","04","1898",62
"HA","WL",51.487351,11.867109,"apr","04","1898",62
"HA","HB",51.500328,11.926774,"apr","04","1898",60
"HA","SA",51.491306,11.891522,"apr","04","1898",61
"RH","WL",51.599195,10.009212,"apr","04","1899",66
"RH","ES",51.591288,10.007933,"apr","04","1899",76
"RH","SA",51.591288,10.007933,"apr","04","1899",76
"HR","TE",51.594201,10.078726,"apr","04","1899",72
"HR","HB",51.594201,10.078726,"apr","04","1899",72
"KB","SA",51.541803,9.80909,"apr","04","1899",89
"KB","ES",51.541803,9.80909,"apr","04","1899",89
"KB","HB",51.541803,9.80909,"apr","04","1899",89
"LB","TE",51.978579,10.435671,"apr","04","1899",53
"LB","SA",51.979376,10.430706,"apr","04","1899",52
"LB","ES",51.979376,10.430706,"apr","04","1899",52
"LB","HB",52.021368,10.416407,"apr","04","1899",38
"HL","HB",51.404239,10.655329,"apr","04","1899",78
"HL","TE",51.404239,10.655329,"apr","04","1899",78
"HL","SA",51.404239,10.655329,"apr","04","1899",78
"HL","ES",51.404239,10.655329,"apr","04","1899",78
"HK","ES",51.883832,11.32081,"apr","04","1899",42
"HK","TE",51.883832,11.32081,"apr","04","1899",42
"HK","SA",51.883832,11.32081,"apr","04","1899",42
"HK","HB",51.883832,11.32081,"apr","04","1899",42
"HK","WL",51.883832,11.32081,"apr","04","1899",42
"ZR","ES",51.434345,11.532753,"apr","04","1899",30
"ZR","WL",51.434345,11.532753,"apr","04","1899",30
"ZR","TE",51.425929,11.519468,"apr","04","1899",34
"ZR","HB",51.425929,11.519468,"apr","04","1899",34
"GW","TE",51.190417,11.750763,"apr","04","1899",53
"GW","ES",51.190417,11.750763,"apr","04","1899",53
"GW","HB",51.190417,11.750763,"apr","04","1899",53
"GW","WL",51.190417,11.750763,"apr","04","1899",53
"HA","ES",51.500328,11.926774,"apr","04","1899",25
"HA","TE",51.487351,11.867109,"apr","04","1899",28
"HA","WL",51.487351,11.867109,"apr","04","1899",28
"HA","HB",51.500328,11.926774,"apr","04","1899",25
"HA","SA",51.491306,11.891522,"apr","04","1899",27
"RH","WL",51.599195,10.009212,"apr","04","1900",43
"RH","ES",51.591288,10.007933,"apr","04","1900",53
"RH","SA",51.591288,10.007933,"apr","04","1900",53
"HR","TE",51.594201,10.078726,"apr","04","1900",44
"HR","HB",51.594201,10.078726,"apr","04","1900",44
"KB","SA",51.541803,9.80909,"apr","04","1900",51
"KB","ES",51.541803,9.80909,"apr","04","1900",51
"KB","HB",51.541803,9.80909,"apr","04","1900",51
"LB","TE",51.978579,10.435671,"apr","04","1900",58
"LB","SA",51.979376,10.430706,"apr","04","1900",58
"LB","ES",51.979376,10.430706,"apr","04","1900",58
"LB","HB",52.021368,10.416407,"apr","04","1900",50
"HL","HB",51.404239,10.655329,"apr","04","1900",57
"HL","TE",51.404239,10.655329,"apr","04","1900",57
"HL","SA",51.404239,10.655329,"apr","04","1900",57
"HL","ES",51.404239,10.655329,"apr","04","1900",57
"HK","ES",51.883832,11.32081,"apr","04","1900",41
"HK","TE",51.883832,11.32081,"apr","04","1900",41
"HK","SA",51.883832,11.32081,"apr","04","1900",41
"HK","HB",51.883832,11.32081,"apr","04","1900",41
"HK","WL",51.883832,11.32081,"apr","04","1900",41
"ZR","ES",51.434345,11.532753,"apr","04","1900",41
"ZR","WL",51.434345,11.532753,"apr","04","1900",41
"ZR","TE",51.425929,11.519468,"apr","04","1900",39
"ZR","HB",51.425929,11.519468,"apr","04","1900",39
"GW","TE",51.190417,11.750763,"apr","04","1900",39
"GW","ES",51.190417,11.750763,"apr","04","1900",39
"GW","HB",51.190417,11.750763,"apr","04","1900",39
"GW","WL",51.190417,11.750763,"apr","04","1900",39
"HA","ES",51.500328,11.926774,"apr","04","1900",27
"HA","TE",51.487351,11.867109,"apr","04","1900",28
"HA","WL",51.487351,11.867109,"apr","04","1900",28
"HA","HB",51.500328,11.926774,"apr","04","1900",27
"HA","SA",51.491306,11.891522,"apr","04","1900",28
"RH","WL",51.599195,10.009212,"apr","04","1901",85
"RH","ES",51.591288,10.007933,"apr","04","1901",99
"RH","SA",51.591288,10.007933,"apr","04","1901",99
"HR","TE",51.594201,10.078726,"apr","04","1901",91
"HR","HB",51.594201,10.078726,"apr","04","1901",91
"KB","SA",51.541803,9.80909,"apr","04","1901",76
"KB","ES",51.541803,9.80909,"apr","04","1901",76
"KB","HB",51.541803,9.80909,"apr","04","1901",76
"LB","TE",51.978579,10.435671,"apr","04","1901",82
"LB","SA",51.979376,10.430706,"apr","04","1901",82
"LB","ES",51.979376,10.430706,"apr","04","1901",82
"LB","HB",52.021368,10.416407,"apr","04","1901",67
"HL","HB",51.404239,10.655329,"apr","04","1901",71
"HL","TE",51.404239,10.655329,"apr","04","1901",71
"HL","SA",51.404239,10.655329,"apr","04","1901",71
"HL","ES",51.404239,10.655329,"apr","04","1901",71
"HK","ES",51.883832,11.32081,"apr","04","1901",53
"HK","TE",51.883832,11.32081,"apr","04","1901",53
"HK","SA",51.883832,11.32081,"apr","04","1901",53
"HK","HB",51.883832,11.32081,"apr","04","1901",53
"HK","WL",51.883832,11.32081,"apr","04","1901",53
"ZR","ES",51.434345,11.532753,"apr","04","1901",40
"ZR","WL",51.434345,11.532753,"apr","04","1901",40
"ZR","TE",51.425929,11.519468,"apr","04","1901",41
"ZR","HB",51.425929,11.519468,"apr","04","1901",41
"GW","TE",51.190417,11.750763,"apr","04","1901",40
"GW","ES",51.190417,11.750763,"apr","04","1901",40
"GW","HB",51.190417,11.750763,"apr","04","1901",40
"GW","WL",51.190417,11.750763,"apr","04","1901",40
"HA","ES",51.500328,11.926774,"apr","04","1901",36
"HA","TE",51.487351,11.867109,"apr","04","1901",35
"HA","WL",51.487351,11.867109,"apr","04","1901",35
"HA","HB",51.500328,11.926774,"apr","04","1901",36
"HA","SA",51.491306,11.891522,"apr","04","1901",36
"RH","WL",51.599195,10.009212,"apr","04","1902",26
"RH","ES",51.591288,10.007933,"apr","04","1902",31
"RH","SA",51.591288,10.007933,"apr","04","1902",31
"HR","TE",51.594201,10.078726,"apr","04","1902",26
"HR","HB",51.594201,10.078726,"apr","04","1902",26
"KB","SA",51.541803,9.80909,"apr","04","1902",24
"KB","ES",51.541803,9.80909,"apr","04","1902",24
"KB","HB",51.541803,9.80909,"apr","04","1902",24
"LB","TE",51.978579,10.435671,"apr","04","1902",37
"LB","SA",51.979376,10.430706,"apr","04","1902",38
"LB","ES",51.979376,10.430706,"apr","04","1902",38
"LB","HB",52.021368,10.416407,"apr","04","1902",32
"HL","HB",51.404239,10.655329,"apr","04","1902",37
"HL","TE",51.404239,10.655329,"apr","04","1902",37
"HL","SA",51.404239,10.655329,"apr","04","1902",37
"HL","ES",51.404239,10.655329,"apr","04","1902",37
"HK","ES",51.883832,11.32081,"apr","04","1902",35
"HK","TE",51.883832,11.32081,"apr","04","1902",35
"HK","SA",51.883832,11.32081,"apr","04","1902",35
"HK","HB",51.883832,11.32081,"apr","04","1902",35
"HK","WL",51.883832,11.32081,"apr","04","1902",35
"ZR","ES",51.434345,11.532753,"apr","04","1902",31
"ZR","WL",51.434345,11.532753,"apr","04","1902",31
"ZR","TE",51.425929,11.519468,"apr","04","1902",33
"ZR","HB",51.425929,11.519468,"apr","04","1902",33
"GW","TE",51.190417,11.750763,"apr","04","1902",42
"GW","ES",51.190417,11.750763,"apr","04","1902",42
"GW","HB",51.190417,11.750763,"apr","04","1902",42
"GW","WL",51.190417,11.750763,"apr","04","1902",42
"HA","ES",51.500328,11.926774,"apr","04","1902",24
"HA","TE",51.487351,11.867109,"apr","04","1902",23
"HA","WL",51.487351,11.867109,"apr","04","1902",23
"HA","HB",51.500328,11.926774,"apr","04","1902",24
"HA","SA",51.491306,11.891522,"apr","04","1902",23
"RH","WL",51.599195,10.009212,"apr","04","1903",83
"RH","ES",51.591288,10.007933,"apr","04","1903",98
"RH","SA",51.591288,10.007933,"apr","04","1903",98
"HR","TE",51.594201,10.078726,"apr","04","1903",89
"HR","HB",51.594201,10.078726,"apr","04","1903",89
"KB","SA",51.541803,9.80909,"apr","04","1903",84
"KB","ES",51.541803,9.80909,"apr","04","1903",84
"KB","HB",51.541803,9.80909,"apr","04","1903",84
"LB","TE",51.978579,10.435671,"apr","04","1903",97
"LB","SA",51.979376,10.430706,"apr","04","1903",96
"LB","ES",51.979376,10.430706,"apr","04","1903",96
"LB","HB",52.021368,10.416407,"apr","04","1903",79
"HL","HB",51.404239,10.655329,"apr","04","1903",72
"HL","TE",51.404239,10.655329,"apr","04","1903",72
"HL","SA",51.404239,10.655329,"apr","04","1903",72
"HL","ES",51.404239,10.655329,"apr","04","1903",72
"HK","ES",51.883832,11.32081,"apr","04","1903",38
"HK","TE",51.883832,11.32081,"apr","04","1903",38
"HK","SA",51.883832,11.32081,"apr","04","1903",38
"HK","HB",51.883832,11.32081,"apr","04","1903",38
"HK","WL",51.883832,11.32081,"apr","04","1903",38
"ZR","ES",51.434345,11.532753,"apr","04","1903",36
"ZR","WL",51.434345,11.532753,"apr","04","1903",36
"ZR","TE",51.425929,11.519468,"apr","04","1903",34
"ZR","HB",51.425929,11.519468,"apr","04","1903",34
"GW","TE",51.190417,11.750763,"apr","04","1903",33
"GW","ES",51.190417,11.750763,"apr","04","1903",33
"GW","HB",51.190417,11.750763,"apr","04","1903",33
"GW","WL",51.190417,11.750763,"apr","04","1903",33
"HA","ES",51.500328,11.926774,"apr","04","1903",27
"HA","TE",51.487351,11.867109,"apr","04","1903",24
"HA","WL",51.487351,11.867109,"apr","04","1903",24
"HA","HB",51.500328,11.926774,"apr","04","1903",27
"HA","SA",51.491306,11.891522,"apr","04","1903",25
"RH","WL",51.599195,10.009212,"apr","04","1904",42
"RH","ES",51.591288,10.007933,"apr","04","1904",50
"RH","SA",51.591288,10.007933,"apr","04","1904",50
"HR","TE",51.594201,10.078726,"apr","04","1904",46
"HR","HB",51.594201,10.078726,"apr","04","1904",46
"KB","SA",51.541803,9.80909,"apr","04","1904",47
"KB","ES",51.541803,9.80909,"apr","04","1904",47
"KB","HB",51.541803,9.80909,"apr","04","1904",47
"LB","TE",51.978579,10.435671,"apr","04","1904",52
"LB","SA",51.979376,10.430706,"apr","04","1904",53
"LB","ES",51.979376,10.430706,"apr","04","1904",53
"LB","HB",52.021368,10.416407,"apr","04","1904",45
"HL","HB",51.404239,10.655329,"apr","04","1904",45
"HL","TE",51.404239,10.655329,"apr","04","1904",45
"HL","SA",51.404239,10.655329,"apr","04","1904",45
"HL","ES",51.404239,10.655329,"apr","04","1904",45
"HK","ES",51.883832,11.32081,"apr","04","1904",27
"HK","TE",51.883832,11.32081,"apr","04","1904",27
"HK","SA",51.883832,11.32081,"apr","04","1904",27
"HK","HB",51.883832,11.32081,"apr","04","1904",27
"HK","WL",51.883832,11.32081,"apr","04","1904",27
"ZR","ES",51.434345,11.532753,"apr","04","1904",24
"ZR","WL",51.434345,11.532753,"apr","04","1904",24
"ZR","TE",51.425929,11.519468,"apr","04","1904",23
"ZR","HB",51.425929,11.519468,"apr","04","1904",23
"GW","TE",51.190417,11.750763,"apr","04","1904",20
"GW","ES",51.190417,11.750763,"apr","04","1904",20
"GW","HB",51.190417,11.750763,"apr","04","1904",20
"GW","WL",51.190417,11.750763,"apr","04","1904",20
"HA","ES",51.500328,11.926774,"apr","04","1904",16
"HA","TE",51.487351,11.867109,"apr","04","1904",16
"HA","WL",51.487351,11.867109,"apr","04","1904",16
"HA","HB",51.500328,11.926774,"apr","04","1904",16
"HA","SA",51.491306,11.891522,"apr","04","1904",16
"RH","WL",51.599195,10.009212,"apr","04","1905",72
"RH","ES",51.591288,10.007933,"apr","04","1905",85
"RH","SA",51.591288,10.007933,"apr","04","1905",85
"HR","TE",51.594201,10.078726,"apr","04","1905",75
"HR","HB",51.594201,10.078726,"apr","04","1905",75
"KB","SA",51.541803,9.80909,"apr","04","1905",75
"KB","ES",51.541803,9.80909,"apr","04","1905",75
"KB","HB",51.541803,9.80909,"apr","04","1905",75
"LB","TE",51.978579,10.435671,"apr","04","1905",77
"LB","SA",51.979376,10.430706,"apr","04","1905",75
"LB","ES",51.979376,10.430706,"apr","04","1905",75
"LB","HB",52.021368,10.416407,"apr","04","1905",55
"HL","HB",51.404239,10.655329,"apr","04","1905",70
"HL","TE",51.404239,10.655329,"apr","04","1905",70
"HL","SA",51.404239,10.655329,"apr","04","1905",70
"HL","ES",51.404239,10.655329,"apr","04","1905",70
"HK","ES",51.883832,11.32081,"apr","04","1905",40
"HK","TE",51.883832,11.32081,"apr","04","1905",40
"HK","SA",51.883832,11.32081,"apr","04","1905",40
"HK","HB",51.883832,11.32081,"apr","04","1905",40
"HK","WL",51.883832,11.32081,"apr","04","1905",40
"ZR","ES",51.434345,11.532753,"apr","04","1905",42
"ZR","WL",51.434345,11.532753,"apr","04","1905",42
"ZR","TE",51.425929,11.519468,"apr","04","1905",43
"ZR","HB",51.425929,11.519468,"apr","04","1905",43
"GW","TE",51.190417,11.750763,"apr","04","1905",40
"GW","ES",51.190417,11.750763,"apr","04","1905",40
"GW","HB",51.190417,11.750763,"apr","04","1905",40
"GW","WL",51.190417,11.750763,"apr","04","1905",40
"HA","ES",51.500328,11.926774,"apr","04","1905",30
"HA","TE",51.487351,11.867109,"apr","04","1905",33
"HA","WL",51.487351,11.867109,"apr","04","1905",33
"HA","HB",51.500328,11.926774,"apr","04","1905",30
"HA","SA",51.491306,11.891522,"apr","04","1905",31
"RH","WL",51.599195,10.009212,"apr","04","1906",28
"RH","ES",51.591288,10.007933,"apr","04","1906",33
"RH","SA",51.591288,10.007933,"apr","04","1906",33
"HR","TE",51.594201,10.078726,"apr","04","1906",27
"HR","HB",51.594201,10.078726,"apr","04","1906",27
"KB","SA",51.541803,9.80909,"apr","04","1906",26
"KB","ES",51.541803,9.80909,"apr","04","1906",26
"KB","HB",51.541803,9.80909,"apr","04","1906",26
"LB","TE",51.978579,10.435671,"apr","04","1906",31
"LB","SA",51.979376,10.430706,"apr","04","1906",33
"LB","ES",51.979376,10.430706,"apr","04","1906",33
"LB","HB",52.021368,10.416407,"apr","04","1906",30
"HL","HB",51.404239,10.655329,"apr","04","1906",21
"HL","TE",51.404239,10.655329,"apr","04","1906",21
"HL","SA",51.404239,10.655329,"apr","04","1906",21
"HL","ES",51.404239,10.655329,"apr","04","1906",21
"HK","ES",51.883832,11.32081,"apr","04","1906",21
"HK","TE",51.883832,11.32081,"apr","04","1906",21
"HK","SA",51.883832,11.32081,"apr","04","1906",21
"HK","HB",51.883832,11.32081,"apr","04","1906",21
